val,node,T0,T1,T2,T3,T4,T5
2682,TcpNode0,1617741306350,1617741306350,1617741306354,1617741306359,1617741306360,1617741306361
2683,TcpNode2,1617741306360,1617741306360,1617741306365,1617741306367,1617741306369,1617741306369
2684,TcpNode0,1617741306378,1617741306378,1617741306382,1617741306384,1617741306386,1617741306386
2685,TcpNode2,1617741306388,1617741306388,1617741306392,1617741306397,1617741306398,1617741306399
2686,TcpNode0,1617741306398,1617741306398,1617741306402,1617741306406,1617741306408,1617741306408
2687,TcpNode2,1617741306408,1617741306408,1617741306412,1617741306414,1617741306415,1617741306416
2688,TcpNode0,1617741306425,1617741306425,1617741306430,1617741306433,1617741306435,1617741306435
2689,TcpNode2,1617741306435,1617741306435,1617741306439,1617741306440,1617741306443,1617741306443
2690,TcpNode0,1617741306450,1617741306450,1617741306454,1617741306457,1617741306458,1617741306459
2691,TcpNode2,1617741306460,1617741306460,1617741306466,1617741306467,1617741306469,1617741306469
2692,TcpNode0,1617741306477,1617741306477,1617741306481,1617741306483,1617741306485,1617741306485
2693,TcpNode2,1617741306487,1617741306487,1617741306491,1617741306492,1617741306494,1617741306494
2694,TcpNode0,1617741306503,1617741306503,1617741306507,1617741306510,1617741306512,1617741306513
2696,TcpNode0,1617741306523,1617741306523,1617741306526,1617741306529,1617741306531,1617741306531
2695,TcpNode2,1617741306513,1617741306513,1617741306517,1617741306538,1617741306542,1617741306542
2697,TcpNode0,1617741306533,1617741306533,1617741306536,1617741306540,1617741306543,1617741306543
2698,TcpNode0,1617741306543,1617741306543,1617741306548,1617741306550,1617741306552,1617741306552
2699,TcpNode0,1617741306570,1617741306570,1617741306574,1617741306578,1617741306579,1617741306580
2700,TcpNode2,1617741306580,1617741306580,1617741306583,1617741306587,1617741306591,1617741306591
2701,TcpNode0,1617741306591,1617741306591,1617741306595,1617741306597,1617741306599,1617741306599
2702,TcpNode0,1617741306607,1617741306607,1617741306611,1617741306613,1617741306614,1617741306615
2703,TcpNode2,1617741306617,1617741306617,1617741306620,1617741306621,1617741306623,1617741306623
2704,TcpNode0,1617741306631,1617741306631,1617741306634,1617741306637,1617741306638,1617741306638
2705,TcpNode2,1617741306641,1617741306641,1617741306645,1617741306646,1617741306648,1617741306648
2706,TcpNode0,1617741306657,1617741306657,1617741306660,1617741306664,1617741306665,1617741306665
2707,TcpNode2,1617741306667,1617741306667,1617741306670,1617741306672,1617741306674,1617741306674
2708,TcpNode0,1617741306683,1617741306683,1617741306686,1617741306689,1617741306691,1617741306692
2709,TcpNode2,1617741306693,1617741306693,1617741306696,1617741306698,1617741306700,1617741306700
2711,TcpNode2,1617741306722,1617741306722,1617741306725,1617741306727,1617741306728,1617741306729
2710,TcpNode0,1617741306712,1617741306712,1617741306715,1617741306728,1617741306730,1617741306731
2712,TcpNode0,1617741306732,1617741306732,1617741306736,1617741306739,1617741306740,1617741306740
2713,TcpNode0,1617741306752,1617741306752,1617741306756,1617741306759,1617741306761,1617741306761
2714,TcpNode2,1617741306762,1617741306762,1617741306765,1617741306767,1617741306769,1617741306769
2715,TcpNode0,1617741306781,1617741306781,1617741306786,1617741306789,1617741306790,1617741306791
2716,TcpNode2,1617741306791,1617741306791,1617741306795,1617741306796,1617741306798,1617741306799
2717,TcpNode0,1617741306807,1617741306807,1617741306811,1617741306815,1617741306817,1617741306817
2718,TcpNode2,1617741306818,1617741306818,1617741306823,1617741306824,1617741306826,1617741306826
2719,TcpNode0,1617741306834,1617741306834,1617741306838,1617741306842,1617741306843,1617741306844
2720,TcpNode2,1617741306844,1617741306844,1617741306848,1617741306849,1617741306851,1617741306852
2721,TcpNode0,1617741306860,1617741306860,1617741306864,1617741306866,1617741306868,1617741306868
2722,TcpNode2,1617741306870,1617741306870,1617741306873,1617741306883,1617741306886,1617741306886
2723,TcpNode0,1617741306880,1617741306880,1617741306884,1617741306889,1617741306891,1617741306891
2724,TcpNode0,1617741306890,1617741306890,1617741306894,1617741306897,1617741306898,1617741306898
2725,TcpNode0,1617741306915,1617741306915,1617741306918,1617741306924,1617741306926,1617741306926
2726,TcpNode2,1617741306925,1617741306925,1617741306930,1617741306931,1617741306933,1617741306934
2727,TcpNode0,1617741306943,1617741306943,1617741306947,1617741306950,1617741306952,1617741306952
2728,TcpNode2,1617741306953,1617741306953,1617741306957,1617741306958,1617741306960,1617741306960
2729,TcpNode0,1617741306972,1617741306972,1617741306976,1617741306982,1617741306986,1617741306987
2730,TcpNode2,1617741306982,1617741306982,1617741306986,1617741306988,1617741306990,1617741306990
2731,TcpNode0,1617741306998,1617741306998,1617741307002,1617741307006,1617741307008,1617741307008
2732,TcpNode2,1617741307008,1617741307008,1617741307012,1617741307013,1617741307015,1617741307015
2733,TcpNode0,1617741307024,1617741307024,1617741307029,1617741307035,1617741307038,1617741307038
2734,TcpNode2,1617741307034,1617741307034,1617741307038,1617741307039,1617741307044,1617741307044
2735,TcpNode0,1617741307044,1617741307044,1617741307048,1617741307051,1617741307054,1617741307054
2736,TcpNode0,1617741307066,1617741307066,1617741307069,1617741307077,1617741307080,1617741307081
2737,TcpNode2,1617741307076,1617741307076,1617741307080,1617741307082,1617741307084,1617741307085
2738,TcpNode0,1617741307086,1617741307086,1617741307090,1617741307091,1617741307093,1617741307093
2739,TcpNode0,1617741307107,1617741307107,1617741307111,1617741307112,1617741307114,1617741307114
2740,TcpNode2,1617741307117,1617741307117,1617741307120,1617741307125,1617741307127,1617741307127
2741,TcpNode0,1617741307127,1617741307127,1617741307131,1617741307132,1617741307134,1617741307135
2742,TcpNode0,1617741307144,1617741307144,1617741307148,1617741307160,1617741307161,1617741307162
2743,TcpNode2,1617741307154,1617741307154,1617741307157,1617741307160,1617741307163,1617741307163
2744,TcpNode0,1617741307164,1617741307164,1617741307168,1617741307169,1617741307171,1617741307171
2745,TcpNode0,1617741307188,1617741307188,1617741307192,1617741307195,1617741307196,1617741307197
2746,TcpNode2,1617741307198,1617741307198,1617741307201,1617741307203,1617741307205,1617741307206
2747,TcpNode0,1617741307214,1617741307214,1617741307218,1617741307221,1617741307223,1617741307224
2748,TcpNode2,1617741307224,1617741307224,1617741307228,1617741307231,1617741307235,1617741307235
2749,TcpNode0,1617741307241,1617741307241,1617741307246,1617741307247,1617741307249,1617741307250
2750,TcpNode2,1617741307251,1617741307251,1617741307255,1617741307264,1617741307265,1617741307266
2751,TcpNode0,1617741307262,1617741307262,1617741307267,1617741307271,1617741307273,1617741307273
2752,TcpNode0,1617741307272,1617741307272,1617741307276,1617741307278,1617741307280,1617741307280
2753,TcpNode0,1617741307296,1617741307296,1617741307300,1617741307304,1617741307306,1617741307307
2754,TcpNode2,1617741307306,1617741307306,1617741307311,1617741307313,1617741307317,1617741307317
2755,TcpNode0,1617741307317,1617741307317,1617741307322,1617741307324,1617741307328,1617741307328
2756,TcpNode2,1617741307329,1617741307329,1617741307334,1617741307336,1617741307340,1617741307340
2757,TcpNode0,1617741307341,1617741307341,1617741307345,1617741307347,1617741307349,1617741307349
2758,TcpNode0,1617741307359,1617741307359,1617741307362,1617741307366,1617741307368,1617741307368
2759,TcpNode2,1617741307369,1617741307369,1617741307373,1617741307379,1617741307381,1617741307381
2760,TcpNode0,1617741307380,1617741307380,1617741307386,1617741307391,1617741307393,1617741307393
2761,TcpNode2,1617741307391,1617741307391,1617741307395,1617741307398,1617741307402,1617741307402
2762,TcpNode0,1617741307402,1617741307402,1617741307406,1617741307408,1617741307412,1617741307412
2763,TcpNode2,1617741307412,1617741307412,1617741307417,1617741307419,1617741307421,1617741307421
2764,TcpNode0,1617741307429,1617741307429,1617741307434,1617741307437,1617741307438,1617741307438
2765,TcpNode2,1617741307439,1617741307439,1617741307442,1617741307445,1617741307446,1617741307446
2766,TcpNode0,1617741307456,1617741307456,1617741307459,1617741307461,1617741307462,1617741307463
2767,TcpNode2,1617741307466,1617741307466,1617741307469,1617741307471,1617741307472,1617741307473
2768,TcpNode0,1617741307483,1617741307483,1617741307487,1617741307489,1617741307491,1617741307491
2769,TcpNode2,1617741307493,1617741307493,1617741307496,1617741307499,1617741307502,1617741307503
2770,TcpNode0,1617741307503,1617741307503,1617741307507,1617741307508,1617741307510,1617741307510
2771,TcpNode0,1617741307521,1617741307521,1617741307525,1617741307527,1617741307529,1617741307529
2772,TcpNode2,1617741307531,1617741307531,1617741307534,1617741307537,1617741307541,1617741307541
2774,TcpNode2,1617741307552,1617741307552,1617741307556,1617741307559,1617741307560,1617741307561
2773,TcpNode0,1617741307541,1617741307541,1617741307545,1617741307580,1617741307582,1617741307584
2775,TcpNode0,1617741307562,1617741307562,1617741307581,1617741307583,1617741307585,1617741307585
2776,TcpNode2,1617741307574,1617741307574,1617741307579,1617741307587,1617741307589,1617741307591
2777,TcpNode2,1617741307584,1617741307584,1617741307589,1617741307592,1617741307593,1617741307594
2778,TcpNode0,1617741307615,1617741307615,1617741307619,1617741307621,1617741307623,1617741307624
2779,TcpNode2,1617741307625,1617741307625,1617741307629,1617741307633,1617741307635,1617741307635
2780,TcpNode0,1617741307635,1617741307635,1617741307640,1617741307642,1617741307646,1617741307646
2781,TcpNode0,1617741307662,1617741307662,1617741307673,1617741307675,1617741307677,1617741307678
2782,TcpNode2,1617741307673,1617741307673,1617741307679,1617741307682,1617741307685,1617741307685
2783,TcpNode0,1617741307683,1617741307683,1617741307690,1617741307696,1617741307699,1617741307701
2784,TcpNode0,1617741307714,1617741307714,1617741307719,1617741307722,1617741307723,1617741307724
2785,TcpNode2,1617741307724,1617741307724,1617741307728,1617741307730,1617741307732,1617741307732
2786,TcpNode0,1617741307740,1617741307740,1617741307743,1617741307745,1617741307747,1617741307747
2787,TcpNode2,1617741307750,1617741307750,1617741307753,1617741307755,1617741307757,1617741307757
2788,TcpNode0,1617741307764,1617741307764,1617741307769,1617741307774,1617741307775,1617741307776
2789,TcpNode2,1617741307774,1617741307774,1617741307778,1617741307780,1617741307789,1617741307789
2791,TcpNode2,1617741307799,1617741307799,1617741307803,1617741307805,1617741307807,1617741307807
2790,TcpNode0,1617741307789,1617741307789,1617741307793,1617741307807,1617741307809,1617741307809
2792,TcpNode0,1617741307809,1617741307809,1617741307813,1617741307814,1617741307816,1617741307816
2793,TcpNode0,1617741307830,1617741307830,1617741307834,1617741307835,1617741307838,1617741307838
2794,TcpNode2,1617741307840,1617741307840,1617741307848,1617741307853,1617741307855,1617741307855
2795,TcpNode0,1617741307851,1617741307851,1617741307855,1617741307857,1617741307858,1617741307859
2796,TcpNode0,1617741307861,1617741307861,1617741307866,1617741307868,1617741307869,1617741307869
2797,TcpNode0,1617741307882,1617741307882,1617741307887,1617741307888,1617741307890,1617741307891
2798,TcpNode2,1617741307892,1617741307892,1617741307896,1617741307898,1617741307900,1617741307900
2799,TcpNode0,1617741307908,1617741307908,1617741307912,1617741307914,1617741307916,1617741307916
2800,TcpNode2,1617741307918,1617741307918,1617741307921,1617741307926,1617741307928,1617741307929
2801,TcpNode0,1617741307929,1617741307929,1617741307933,1617741307934,1617741307936,1617741307936
2802,TcpNode0,1617741307945,1617741307945,1617741307949,1617741307950,1617741307951,1617741307952
2803,TcpNode2,1617741307955,1617741307955,1617741307958,1617741307961,1617741307964,1617741307965
2804,TcpNode0,1617741307969,1617741307969,1617741307973,1617741307975,1617741307977,1617741307977
2805,TcpNode0,1617741307986,1617741307986,1617741307990,1617741307991,1617741307993,1617741307993
2806,TcpNode2,1617741307996,1617741307996,1617741308000,1617741308003,1617741308006,1617741308006
2807,TcpNode0,1617741308006,1617741308006,1617741308010,1617741308012,1617741308013,1617741308014
2808,TcpNode0,1617741308021,1617741308021,1617741308025,1617741308031,1617741308035,1617741308035
2809,TcpNode2,1617741308031,1617741308031,1617741308035,1617741308037,1617741308038,1617741308039
2810,TcpNode0,1617741308041,1617741308041,1617741308045,1617741308052,1617741308055,1617741308055
2811,TcpNode2,1617741308055,1617741308055,1617741308059,1617741308062,1617741308066,1617741308066
2812,TcpNode0,1617741308066,1617741308066,1617741308070,1617741308074,1617741308076,1617741308076
2813,TcpNode2,1617741308076,1617741308076,1617741308080,1617741308082,1617741308084,1617741308084
2814,TcpNode0,1617741308092,1617741308092,1617741308095,1617741308098,1617741308100,1617741308101
2815,TcpNode2,1617741308102,1617741308102,1617741308106,1617741308108,1617741308110,1617741308110
2816,TcpNode0,1617741308120,1617741308120,1617741308123,1617741308125,1617741308126,1617741308127
2817,TcpNode2,1617741308130,1617741308130,1617741308133,1617741308138,1617741308140,1617741308140
2818,TcpNode0,1617741308140,1617741308140,1617741308144,1617741308152,1617741308154,1617741308155
2819,TcpNode2,1617741308150,1617741308150,1617741308154,1617741308157,1617741308159,1617741308159
2820,TcpNode0,1617741308160,1617741308160,1617741308164,1617741308167,1617741308169,1617741308169
2821,TcpNode0,1617741308180,1617741308180,1617741308183,1617741308186,1617741308187,1617741308187
2822,TcpNode2,1617741308190,1617741308190,1617741308196,1617741308200,1617741308204,1617741308204
2823,TcpNode0,1617741308205,1617741308205,1617741308209,1617741308211,1617741308212,1617741308213
2824,TcpNode0,1617741308222,1617741308222,1617741308227,1617741308229,1617741308231,1617741308231
2825,TcpNode2,1617741308232,1617741308232,1617741308236,1617741308240,1617741308249,1617741308249
2826,TcpNode0,1617741308249,1617741308249,1617741308253,1617741308255,1617741308257,1617741308257
2827,TcpNode0,1617741308266,1617741308266,1617741308271,1617741308272,1617741308274,1617741308274
2828,TcpNode2,1617741308276,1617741308276,1617741308280,1617741308287,1617741308291,1617741308291
2829,TcpNode0,1617741308286,1617741308286,1617741308291,1617741308292,1617741308294,1617741308294
2830,TcpNode0,1617741308296,1617741308296,1617741308300,1617741308301,1617741308303,1617741308303
2831,TcpNode0,1617741308319,1617741308319,1617741308322,1617741308324,1617741308326,1617741308326
2832,TcpNode2,1617741308329,1617741308329,1617741308332,1617741308337,1617741308339,1617741308339
2833,TcpNode0,1617741308339,1617741308339,1617741308344,1617741308345,1617741308347,1617741308347
2834,TcpNode0,1617741308356,1617741308356,1617741308358,1617741308360,1617741308362,1617741308362
2835,TcpNode2,1617741308366,1617741308366,1617741308370,1617741308375,1617741308377,1617741308377
2836,TcpNode0,1617741308376,1617741308376,1617741308380,1617741308392,1617741308394,1617741308395
2837,TcpNode2,1617741308386,1617741308386,1617741308389,1617741308393,1617741308395,1617741308395
2838,TcpNode0,1617741308396,1617741308396,1617741308399,1617741308401,1617741308403,1617741308403
